8,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2014OCP02_Mid_12,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_12,Sc_2014_WIN_3_M,124,124,159,161,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_13,Sc_2014_WIN_3_M,115,115,122,137,139,153,261,261,283,298,293,297,403,403,446,449
2014OCP04_Mid_13,Sc_2014_WIN_4_M,115,121,124,132,139,146,310,310,268,268,276,289,388,388,423,434
2014OCP01_Mid_13,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_13,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Mid_14,Sc_2014_WIN_6_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP02_Mid_14,Sc_2014_WIN_2_M,124,124,159,161,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_14,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Mid_14,Sc_2014_WIN_5_M,124,124,137,137,146,146,247,250,280,292,289,293,425,425,420,446
2014OCP01_Mid_15,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_15,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_15,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Mid_16,Sc_2014_WIN_1_M,115,115,122,137,139,153,261,261,283,298,293,297,403,403,446,449
2014OCP04_Mid_16,Sc_2014_WIN_4_M,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP05_Mid_16,Sc_2014_WIN_5_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP02_Mid_16,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_16,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Mid_16,Sc_2014_WIN_6_M,127,127,128,128,146,146,250,250,286,295,291,291,400,400,446,446
2014OCP04_Mid_17,Sc_2014_WIN_4_M,121,121,139,139,146,146,261,261,259,259,293,293,388,388,452,452
2014OCP01_Mid_17,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_17,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_17,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Mid_18,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Mid_19,Sc_2014_WIN_5_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Mid_19,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_19,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_19,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Mid_20,Sc_2014_WIN_4_M,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP01_Mid_20,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_20,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_20,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Mid_21,Sc_2014_WIN_4_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP06_Mid_21,Sc_2014_WIN_6_M,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP02_Mid_21,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_21,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Mid_22,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_22,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_22,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Mid_23,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_23,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_23,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Mid_24,Sc_2014_WIN_5_M,121,121,146,153,153,153,256,256,277,301,289,289,397,397,446,452
2014OCP01_Mid_24,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_24,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Mid_25,Sc_2014_WIN_4_M,115,115,124,132,139,146,264,310,268,316,276,289,388,483,423,434
2014OCP05_Mid_25,Sc_2014_WIN_5_M,115,115,124,132,139,139,264,310,268,268,276,289,388,483,423,434
2014OCP01_Mid_25,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_25,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_25,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Mid_25,Sc_2014_WIN_6_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCP04_Mid_26,Sc_2014_WIN_4_M,115,115,124,132,139,146,264,310,268,316,276,289,483,483,423,434
2014OCP01_Mid_26,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_26,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_26,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Mid_26,Sc_2014_WIN_6_M,127,127,128,128,146,146,250,250,286,286,291,291,400,400,446,446
2014OCP04_Mid_27,Sc_2014_WIN_4_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,452,452
2014OCP01_Mid_27,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_27,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Mid_28,Sc_2014_WIN_5_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Mid_28,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_28,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_28,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_29,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_29,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Mid_30,Sc_2014_WIN_4_M,115,121,124,132,139,146,310,310,268,268,276,289,388,388,423,434
2014OCP06_Mid_30,Sc_2014_WIN_6_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP02_Mid_30,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_30,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Mid_31,Sc_2014_WIN_6_M,121,121,151,163,146,149,261,261,301,316,293,293,380,380,420,452
2014OCP01_Mid_31,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_31,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_31,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Mid_31,Sc_2014_WIN_5_M,124,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP04_Mid_32,Sc_2014_WIN_4_M,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Mid_32,Sc_2014_WIN_1_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Mid_32,Sc_2014_WIN_2_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Mid_32,Sc_2014_WIN_3_M,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2013_OCP_Y14_236_03,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_236_09,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_236_11,Sc_2013_Y_14_E,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_Y14_236_12,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_236_15,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_236_16,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_236_18,Sc_2013_Y_14_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_01,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_06,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_07,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_08,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_10,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_11,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_12,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_13,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_14,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_15,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_18,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_645_19,Sc_2013_Y_14_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2014OCPY01_358_31,Sc_2014_Y_1_L,121,121,166,166,146,149,253,253,301,301,304,304,403,403,452,452
2014OCPY03_377_31,Sc_2014_Y_3_L,110,110,120,120,133,133,253,253,254,254,277,277,397,397,393,393
2014OCPY01_358_32,Sc_2014_Y_1_L,121,121,157,157,146,146,258,258,248,248,293,299,391,391,455,455
2014OCPY03_377_32,Sc_2014_Y_3_L,110,110,120,120,133,133,253,253,254,254,277,277,397,397,393,393
2013_OCP_Y14_332_01,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y13_332_01,Sc_2013_Y_13_M,121,121,153,153,146,153,256,256,277,301,289,293,397,397,446,452
2013_OCP_Y14_332_04,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_07,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_09,Sc_2013_Y_14_M,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_Y14_332_11,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_13,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_14,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_16,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_18,Sc_2013_Y_14_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_Y14_332_19,Sc_2013_Y_14_M,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_Y14_332_20,Sc_2013_Y_14_M,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2014OCPY03_424_01,Sc_2014_Y_3_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014OCPY03_424_04,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_05,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_06,Sc_2014_Y_3_L,110,110,120,120,133,133,253,253,254,254,277,277,397,397,393,393
2014OCPY03_424_09,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_10,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_11,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY02_424_13,Sc_2014_Y_2_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_13,Sc_2014_Y_3_L,124,124,170,170,133,133,279,279,254,254,277,277,400,400,420,420
2014OCPY03_424_15,Sc_2014_Y_3_L,110,110,120,120,133,133,253,253,254,254,277,277,397,397,393,393
2014OCPY03_424_16,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_17,Sc_2014_Y_3_L,110,110,120,120,133,133,253,253,254,254,277,277,397,397,393,393
2014OCPY02_424_19,Sc_2014_Y_2_L,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCPY03_424_19,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2014OCPY03_424_20,Sc_2014_Y_3_L,120,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2014OCPY03_424_24,Sc_2014_Y_3_L,120,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2014OCPY03_424_27,Sc_2014_Y_3_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_Y/G1_3.1Bx_07,Sc_2013_Y/G_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_Y/G1_3.1Bx_14,Sc_2013_Y/G_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_Y/G1_3.1Bx_17,Sc_2013_Y/G_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W12_332_06,Sc_2013_W_12_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_01,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_01,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_02,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_03,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_04,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_05,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_05,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_06,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_06,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_07,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_07,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_08,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_09,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_09,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_10,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_10,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_11,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_11,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_12,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_12,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_13,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_14,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_14,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_15,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_15,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_16,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_16,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_17,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_17,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_18,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_18,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_236_19,Su_2013_G_18_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_281_20,Su_2013_G_16_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_02,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_02,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_04,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_04,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_05,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_07,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G17_645_07,Su_2013_G_17_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_07,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_08,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_08,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_09,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_09,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_10,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_12,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_13,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_14,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_14,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_15,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_16,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_645_17,Su_2013_G_16_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_17,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_19,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_645_20,Su_2013_G_18_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_01,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_02,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_04,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_05,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_05,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_11,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_12,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_12,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_13,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_14,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_15,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_16,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_16,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_17,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_18,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G18_332_19,Su_2013_G_18_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_G16_332_20,Su_2013_G_16_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_01,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_02,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_05,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_05,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_06,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_07,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_08,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_09,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W12_236_09,Su_2013_W_12_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_10,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_10,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_13,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_14,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_15,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_16,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_17,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_17,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_18,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W11_236_18,Su_2013_W_11_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_236_20,Su_2013_W_10_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_645_01,Su_2013_W_10_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_645_03,Su_2013_W_10_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W12_645_03,Su_2013_W_12_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_645_04,Su_2013_W_10_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_645_07,Su_2013_W_10_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W10_645_08,Su_2013_W_10_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_W12_645_08,Su_2013_W_12_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
